title,date
"넥슨, ‘카트라이더 러쉬플러스’ 슈퍼매치 개최… 전국민 대회 예고",20200601
"기계硏, 제조장비연구소 설립…소·부·장산업 지원강화",20200601
"LG화학, 中 업체와 양극재 합작 가능성 ‘솔솔’…가까워지는 중국",20200601
"최대주주 변경되나…방통위, SBS 최다액 출자자 변경 '조건부 승인'",20200601
"멀티캠퍼스 ""기업 52% 비대면 교육으로 전환""",20200601
"[시그널] 현대HCN이냐, 딜라이브냐...이통3사 M&A '고심'",20200601
"야놀자, 광고비 인하 등 제휴점과 상생 추진",20200601
수입차 같은 매끈함과 착 감기는 그립감… 칭찬할 만 [김성환의 IT템 리뷰],20200601
게임사의 이유 있는 ‘왕서방 바라기’,20200601
신혼부부 맞춤 결합상품 'U+신혼 플러스' 출시,20200601
"SKT-독립기념관 ""실감형 콘텐츠 갖춘 에코뮤지엄 조성""",20200601
"삼성, 1000R 곡률 게이밍 모니터 선봬",20200601
신개념 합금으로 만든 스마트폰 나오나,20200601
홍남기 “정부 강한 의지 담아 올해 0.1% 성장 목표 제시”,20200601
"국토부, 공항 상업 시설 임대료 추가감면",20200601
"네이버 유료회원제…""한달에 10만원이상 쇼핑 결제해야 이득""(종합)",20200601
'그린뉴딜'에 12.9兆 투입…환경·일자리 잡는다,20200601
"넷마블 ‘글로벌 드림’ 현실화, 자체 I·P 신작 ‘스톤에이지 월드’로 승부수",20200601
"카카오게임즈, ‘프렌즈타임 시즌2’ 사전예약 실시",20200601
인디크래프트 행사에 게임업계 후원 ‘러시’,20200601
"韓, 세계 첫 AI국제협의체 창립회원됐다",20200601
"[기자의 눈]AI국회, 먼 미래가 아니다",20200601
수출 질주하던 코로나 진단키트…'3대 악재'에 급제동,20200601
"DGB대구은행, 대구FC 응원 인스타그램 이벤트 실시",20200601
'리니지2M' 올해 1분기 전세계 구글플레이 매출 1위,20200601
대전현충원 찾은 과학기술정보통신부,20200601
대전현충원서 분향하는 정병선 차관,20200601
"과학기술정보통신부, '호국보훈의 달' 현충원 참배",20200601
"방통위, SBS 최대주주 변경 조건부 승인",20200601
대전현충원 참배하는 과학기술정보통신부,20200601
순국선열 참배하는 과학기술정보통신부,20200601
국립대전현충원 참배 마친 정병선 차관,20200601
"[이슈] 손오공, 집콕족 겨냥 키덜트·하비 제품 '돔즈' 디즈니 시리즈 출시",20200601
방명록 작성하는 정병선 제1차관,20200601
[사진]거대한 3D 최시원이 눈앞에...슈주 혼합현실 라이브 공연,20200601
"'K-유니콘' 키우자…정부, 1조3000억원 모태펀드 조성",20200601
"'네이버플러스' 시작부터 불공정 논란···공정위, 내달 가맹점 우대 심판",20200601
"타다 접은 ‘쏘카’, 벤츠 손잡고 전기차 키운다",20200601
"머크, 美 베일러 의대와 코로나19 백신 개발 속도",20200601
‘오버워치 감사제 스페셜매치’ 26만 동시 접속 ‘화제’,20200601
"게임위, ‘게임이용전문지도 교육연구회’ 출범식 개최",20200601
'항암올림픽'서 존재감 드러낸 K바이오,20200601
5G 가입자 '600만명' 넘었다,20200601
페이코 쿠폰 공유자 포인트 적립…사용자 할인 혜택,20200601
"“모바일 게임 다운로드·지출, 기록적 성장 보일 것”",20200601
"IDC ""올해 컴퓨팅 기기 출하량, 작년 대비 12% 줄 것""",20200601
"[속보] 홍남기 ""원격의료, 공공의료체계 변경하려는 의도 없다""",20200601
초·중·고 전교실에 와이파이 구축…·원격교육·근무 '비대면 산업' 키운다,20200601
지상파 재송신료 대폭 인상에 케이블 업계 '전전긍긍',20200601
광주 인공지능사관학교 경쟁률 5.8대 1…전국서 지원자 몰려,20200601
"반려동물 위생용품 제조회사 아몬스, 친환경 강아지패드 6월 출시",20200601
"카카오게임즈, '프렌즈타임 시즌2' 사전예약 시작",20200601
"건강취약계층 위한 '비대면 진료' 확대…""디지털돌봄시스템 구축""",20200601
[핫클립]기타 스킬 마스터 '재미 에보',20200601
"28GHz 5G, 공공분야 우선도입 유력",20200601
차세대 콘솔 시장 예열 완료···소니·국내 게임사 출격 준비,20200601
"[콘텐츠칼럼]문체부, 게임제공업자와 소통을 통해 중용을 모색하다",20200601
아이언맨 '자비스' 같은 AI 비서 키우려면…AI 학습용 데이터 구축한다,20200601
5G 서비스 1년만에 가입자 600만명 돌파,20200601
"정부, 바이오·시스템반도체·미래차 집중육성",20200601
"삼성 사장단, 문성현 경사노위 위원장 '미래형 노사' 강연 청취",20200601
[인사]산업통상자원부,20200601
"IBK저축은행, 직장인 대상 '온라인 중금리 대출' 상품 출시",20200601
"삼성, 무노조 철폐 구체화 첫발…사장단, 노사관계 특강",20200601
"페북 간부들 회사 조치에 실망, 저커버그에 반기",20200601
"방통위 "" SBS 대주주 태영건설 지배구조 변경 조건부 승인""",20200601
"더케이저축은행, '덕분에 챌린지' 동참",20200601
[신간소개] 中 진출 가이드북 ‘중국 디지털 마케팅 트렌드 2020’ 출간,20200601
"""아마존 잡아라"" MS·오라클 데이터센터 '초고속 확장'",20200601
세종형 빅데이터 청년인재 양성 나선다,20200601
"HRG 테크놀로지, 모바일 전략게임 진삼국대전2 사전예약",20200601
삼성 사장단 '선진 노사관계 특강' 들었다…JY '사회 변화 의지' 실천,20200601
"라온피플, 교정 전문의 돕는 AI 덴탈솔루션 출시",20200601
"삼성 사장단, 경사노위 위원장에게 '노사관계 특강' 들었다",20200601
4월 5G 가입자 600만 돌파…5G 알뜰폰 가입은 1061명,20200601
"수산아이앤티, 비젠테크와 보안 솔루션 총판 계약",20200601
"1일 시작한 네이버 유료 회원 서비스, 월 요금은 4900원",20200601
"마이크로소프트, 뉴스 편집은 AI로 대체…기자 수십명 대량 해고",20200601
"정부, 디지털 뉴딜 정책에 3년간 13.4조원 투자",20200601
"디지털 뉴딜, 2022년까지 13.4조 투자-일자리 33만개 '창출'",20200601
"라임라이트, 일본 게임 퍼블리싱 기업 '게임온'에 CDN 적용",20200601
"'日도 난리'…닌텐도 스위치, 추첨 판매 계속된다",20200601
"동서발전, 당진화력 현장 안전경영활동 박차",20200601
"인젠트, 스마트워크 매니지먼트 솔루션 무료컨설팅 지원",20200601
